中文©新闻,#genre#
NewTV爱情喜剧 2.5M1080[1920*1080],http://39.134.66.66/PLTV/88888888/224/3221225533/index.m3u8
NewTV精品体育 2.5M1080[1920*1080],http://39.134.66.66/PLTV/88888888/224/3221225526/index.m3u8
NewTV精品大剧 4M1080[1920*1080],http://39.134.66.66/PLTV/88888888/224/3221225536/index.m3u8
NewTV精品纪录 2.5M1080[1920*1080],http://39.134.66.66/PLTV/88888888/224/3221225545/index.m3u8
NewTV超级体育 4M1080[1920*1080],http://39.134.66.66/PLTV/88888888/224/3221225635/index.m3u8
NewTV超级电影 4M1080[1920*1080],http://39.134.66.66/PLTV/88888888/224/3221225644/index.m3u8
NewTV超级综艺 4M1080[1920*1080],http://39.134.66.66/PLTV/88888888/224/3221225642/index.m3u8
NewTV金牌综艺 2.5M1080[1920*1080],http://39.134.66.66/PLTV/88888888/224/3221225525/index.m3u8
NewTV怡伴健康 2.5M1080[1920*1080],http://39.134.66.66/PLTV/88888888/224/3221225571/index.m3u8
NewTV军事评论 2.5M1080[1920*1080],http://39.134.66.66/PLTV/88888888/224/3221225535/index.m3u8
NewTV军旅剧场 2.5M1080[1920*1080],http://39.134.66.66/PLTV/88888888/224/3221225560/index.m3u8
NewTV动作电影 2.5M1080[1920*1080],http://39.134.66.66/PLTV/88888888/224/3221225555/index.m3u8
NewTV古装剧场 2.5M1080[1920*1080],http://39.134.66.66/PLTV/88888888/224/3221225524/index.m3u8
NewTV家庭剧场 2.5M1080[1920*1080],http://39.134.66.66/PLTV/88888888/224/3221225538/index.m3u8
NewTV明星大片 2.5M1080[1920*1080],http://39.134.66.66/PLTV/88888888/224/3221225550/index.m3u8
黑莓动画 4M1080[1920*1080],http://39.134.66.66/PLTV/88888888/224/3221225529/index.m3u8
黑莓电影 4M1080[1920*1080],http://39.134.66.66/PLTV/88888888/224/3221225681/index.m3u8
黑莓电竞 4M1080[1920*1080],http://39.134.66.66/PLTV/88888888/224/3221225559/index.m3u8
咪咕视频 8M1080[1920*1080],http://39.134.66.66/PLTV/88888888/224/3221225753/index.m3u8
咪咕视频 8M1080[1920*1080],http://39.134.66.66/PLTV/88888888/224/3221225772/index.m3u8
咪咕视频 8M1080[1920*1080],http://39.134.66.66/PLTV/88888888/224/3221225654/index.m3u8
咪咕视频 8M1080[1920*1080],http://39.134.66.66/PLTV/88888888/224/3221225638/index.m3u8
咪咕视频 4M1080[1920*1080],http://39.134.66.66/PLTV/88888888/224/3221225658/index.m3u8
咪咕视频 4M1080[1920*1080],http://39.134.66.66/PLTV/88888888/224/3221225649/index.m3u8
咪咕视频 4M1080[1920*1080],http://39.134.66.66/PLTV/88888888/224/3221225618/index.m3u8
咪咕视频 4M1080[1920*1080],http://39.134.66.66/PLTV/88888888/224/3221225611/index.m3u8
咪咕视频 4M1080[1920*1080],http://39.134.66.66/PLTV/88888888/224/3221225613/index.m3u8
咪咕视频 4M1080[1920*1080],http://39.134.66.66/PLTV/88888888/224/3221225615/index.m3u8
咪咕视频 4M1080[1920*1080],http://39.134.66.66/PLTV/88888888/224/3221225617/index.m3u8
咪咕视频 4M1080[1920*1080],http://39.134.66.66/PLTV/88888888/224/3221225619/index.m3u8
咪咕视频 4M1080[1920*1080],http://39.134.66.66/PLTV/88888888/224/3221225620/index.m3u8
咪咕视频 4M1080[1920*1080],http://39.134.66.66/PLTV/88888888/224/3221225621/index.m3u8
咪咕视频 4M1080[1920*1080],http://39.134.66.66/PLTV/88888888/224/3221225622/index.m3u8
咪咕视频 4M1080[1920*1080],http://39.134.66.66/PLTV/88888888/224/3221225624/index.m3u8
咪咕视频 4M1080[1920*1080],http://39.134.66.66/PLTV/88888888/224/3221225639/index.m3u8
咪咕视频 4M1080[1920*1080],http://39.134.66.66/PLTV/88888888/224/3221225641/index.m3u8
咪咕视频 4M1080[1920*1080],http://39.134.66.66/PLTV/88888888/224/3221225643/index.m3u8
咪咕视频 4M1080[1920*1080],http://39.134.66.66/PLTV/88888888/224/3221225645/index.m3u8
咪咕视频 4M1080[1920*1080],http://39.134.66.66/PLTV/88888888/224/3221225647/index.m3u8
咪咕视频 4M1080[1920*1080],http://39.134.66.66/PLTV/88888888/224/3221225648/index.m3u8
咪咕视频 4M1080[1920*1080],http://39.134.66.66/PLTV/88888888/224/3221225650/index.m3u8
咪咕视频 4M1080[1920*1080],http://39.134.66.66/PLTV/88888888/224/3221225652/index.m3u8
咪咕视频 8M1080[1920*1080],http://39.134.66.66/PLTV/88888888/224/3221225733/index.m3u8
咪咕视频 8M1080[1920*1080],http://39.134.66.66/PLTV/88888888/224/3221225735/index.m3u8
咪咕视频 8M1080[1920*1080],http://39.134.66.66/PLTV/88888888/224/3221225737/index.m3u8
咪咕视频 8M1080[1920*1080],http://39.134.66.66/PLTV/88888888/224/3221225739/index.m3u8
咪咕视频 8M1080[1920*1080],http://39.134.66.66/PLTV/88888888/224/3221225741/index.m3u8
咪咕视频 8M1080[1920*1080],http://39.134.66.66/PLTV/88888888/224/3221225745/index.m3u8
咪咕视频 8M1080[1920*1080],http://39.134.66.66/PLTV/88888888/224/3221225747/index.m3u8
咪咕视频 8M1080[1920*1080],http://39.134.66.66/PLTV/88888888/224/3221225749/index.m3u8
咪咕视频 8M1080[1920*1080],http://39.134.66.66/PLTV/88888888/224/3221225751/index.m3u8
咪咕视频 8M1080[1920*1080],http://39.134.66.66/PLTV/88888888/224/3221225752/index.m3u8
咪咕视频 8M1080[1920*1080],http://39.134.66.66/PLTV/88888888/224/3221225754/index.m3u8
咪咕视频 8M1080[1920*1080],http://39.134.66.66/PLTV/88888888/224/3221225755/index.m3u8
咪咕视频 8M1080[1920*1080],http://39.134.66.66/PLTV/88888888/224/3221225756/index.m3u8
咪咕视频 8M1080[1920*1080],http://39.134.66.66/PLTV/88888888/224/3221225757/index.m3u8
咪咕视频 8M1080[1920*1080],http://39.134.66.66/PLTV/88888888/224/3221225758/index.m3u8
咪咕视频 8M1080[1920*1080],http://39.134.66.66/PLTV/88888888/224/3221225760/index.m3u8
咪咕视频 8M1080[1920*1080],http://39.134.66.66/PLTV/88888888/224/3221225762/index.m3u8
咪咕视频 8M1080[1920*1080],http://39.134.66.66/PLTV/88888888/224/3221225764/index.m3u8
咪咕视频 8M1080[1920*1080],http://39.134.66.66/PLTV/88888888/224/3221225766/index.m3u8
咪咕视频 8M1080[1920*1080],http://39.134.66.66/PLTV/88888888/224/3221225768/index.m3u8
咪咕视频 8M1080[1920*1080],http://39.134.66.66/PLTV/88888888/224/3221225770/index.m3u8
咪咕视频 8M1080[1920*1080],http://39.134.66.66/PLTV/88888888/224/3221225774/index.m3u8
哈尔滨新闻综合 3M1080[1920*1080],http://39.134.66.66/PLTV/88888888/224/3221225684/index.m3u8
大庆公共 2.5M1080[720*576],http://39.134.66.66/PLTV/88888888/224/3221225734/index.m3u8
大庆新闻综合 2.5M1080[720*576],http://39.134.66.66/PLTV/88888888/224/3221225736/index.m3u8
咪咕直播 4M1080[1920*1080],http://39.134.66.66/PLTV/88888888/224/3221225759/index.m3u8
咪咕直播 4M1080[1920*1080],http://39.134.66.66/PLTV/88888888/224/3221225776/index.m3u8
咪咕直播 4M1080[1920*1080],http://39.134.66.66/PLTV/88888888/224/3221225780/index.m3u8
咪咕直播 4M1080[1920*1080],http://39.134.66.66/PLTV/88888888/224/3221225782/index.m3u8
江苏好享购物 4M1080[1920*1080],http://39.134.66.66/PLTV/88888888/224/3221225695/index.m3u8
江西风尚购物 2.5M1080[1920*1080],http://39.134.66.66/PLTV/88888888/224/3221225521/index.m3u8
江西风尚购物 4M1080[1920*1080],http://39.134.66.66/PLTV/88888888/224/3221225593/index.m3u8
购物 4M1080[1920*1080],http://39.134.66.66/PLTV/88888888/224/3221225660/index.m3u8
购物 4M1080[1920*1080],http://39.134.66.66/PLTV/88888888/224/3221225662/index.m3u8
AIshang,#genre#
CCTV1 8M1080[1920*1080],http://117.71.37.17/live.aishang.ctlcdn.com/00000110240127_1/playlist.m3u8?CONTENTID=00000110240127_1
CCTV2 8M1080[1920*1080],http://117.71.37.17/live.aishang.ctlcdn.com/00000110240244_1/playlist.m3u8?CONTENTID=00000110240244_1
CCTV3 2M1080[1920*1080],http://117.71.37.17/live.aishang.ctlcdn.com/00000110240245_1/playlist.m3u8?CONTENTID=00000110240245_1
CCTV4 8M1080[1920*1080],http://117.71.37.17/live.aishang.ctlcdn.com/00000110240316_1/playlist.m3u8?CONTENTID=00000110240316_1
CCTV6 2M1080[1920*1080],http://117.71.37.17/live.aishang.ctlcdn.com/00000110240247_1/playlist.m3u8?CONTENTID=00000110240247_1
CCTV7 2M1080[1920*1080],http://117.71.37.17/live.aishang.ctlcdn.com/00000110240248_1/playlist.m3u8?CONTENTID=00000110240248_1
CCTV8 2M1080[1920*1080],http://117.71.37.17/live.aishang.ctlcdn.com/00000110240249_1/playlist.m3u8?CONTENTID=00000110240249_1
CCTV9 2M1080[1920*1080],http://117.71.37.17/live.aishang.ctlcdn.com/00000110240250_1/playlist.m3u8?CONTENTID=00000110240250_1
CCTV9 8M1080[1920*1080],http://117.71.37.17/live.aishang.ctlcdn.com/00000110240478_1/playlist.m3u8?CONTENTID=00000110240478_1
CCTV10 2M1080[1920*1080],http://117.71.37.17/live.aishang.ctlcdn.com/00000110240251_1/playlist.m3u8?CONTENTID=00000110240251_1
CCTV11 8M1080[1920*1080],http://117.71.37.17/live.aishang.ctlcdn.com/00000110240328_1/playlist.m3u8?CONTENTID=00000110240328_1
CCTV12 2M1080[1920*1080],http://117.71.37.17/live.aishang.ctlcdn.com/00000110240252_1/playlist.m3u8?CONTENTID=00000110240252_1
CCTV13 8M1080[1920*1080],http://117.71.37.17/live.aishang.ctlcdn.com/00000110240502_1/playlist.m3u8?CONTENTID=00000110240502_1
CCTV14 2M1080[1920*1080],http://117.71.37.17/live.aishang.ctlcdn.com/00000110240253_1/playlist.m3u8?CONTENTID=00000110240253_1
CCTV15 8M1080[1920*1080],http://117.71.37.17/live.aishang.ctlcdn.com/00000110240329_1/playlist.m3u8?CONTENTID=00000110240329_1
CCTV17 8M1080[1920*1080],http://117.71.37.17/live.aishang.ctlcdn.com/00000110240326_1/playlist.m3u8?CONTENTID=00000110240326_1
IPTV5+ 2M1080[1920*1080],http://117.71.37.17/live.aishang.ctlcdn.com/00000110240281_1/playlist.m3u8?CONTENTID=00000110240281_1
中国教育1 8M1080[1920*1080],http://117.71.37.17/live.aishang.ctlcdn.com/00000110240302_1/playlist.m3u8?CONTENTID=00000110240302_1
东南卫视 8M1080[1920*1080],http://117.71.37.17/live.aishang.ctlcdn.com/00000110240588_1/playlist.m3u8?CONTENTID=00000110240588_1
东方卫视 8M1080[1920*1080],http://117.71.37.17/live.aishang.ctlcdn.com/00000110240242_1/playlist.m3u8?CONTENTID=00000110240242_1
北京卫视 2M1080[1920*1080],http://117.71.37.17/live.aishang.ctlcdn.com/00000110240129_1/playlist.m3u8?CONTENTID=00000110240129_1
天津卫视 2M1080[1920*1080],http://117.71.37.17/live.aishang.ctlcdn.com/00000110240136_1/playlist.m3u8?CONTENTID=00000110240136_1
安徽卫视 2M1080[1920*1080],http://117.71.37.17/live.aishang.ctlcdn.com/00000110240256_1/playlist.m3u8?CONTENTID=00000110240256_1
山东卫视 2M1080[1920*1080],http://117.71.37.17/live.aishang.ctlcdn.com/00000110240254_1/playlist.m3u8?CONTENTID=00000110240254_1
广东卫视 2M1080[1920*1080],http://117.71.37.17/live.aishang.ctlcdn.com/00000110240137_1/playlist.m3u8?CONTENTID=00000110240137_1
江苏卫视 2M1080[1920*1080],http://117.71.37.17/live.aishang.ctlcdn.com/00000110240133_1/playlist.m3u8?CONTENTID=00000110240133_1
河北卫视 8M1080[1920*1080],http://117.71.37.17/live.aishang.ctlcdn.com/00000110240317_1/playlist.m3u8?CONTENTID=00000110240317_1
浙江卫视 8M1080[1920*1080],http://117.71.37.17/live.aishang.ctlcdn.com/00000110240134_1/playlist.m3u8?CONTENTID=00000110240134_1
深圳卫视 8M1080[1920*1080],http://117.71.37.17/live.aishang.ctlcdn.com/00000110240132_1/playlist.m3u8?CONTENTID=00000110240132_1
湖北卫视 2M1080[1920*1080],http://117.71.37.17/live.aishang.ctlcdn.com/00000110240135_1/playlist.m3u8?CONTENTID=00000110240135_1
湖南卫视 8M1080[1920*1080],http://117.71.37.17/live.aishang.ctlcdn.com/00000110240130_1/playlist.m3u8?CONTENTID=00000110240130_1
贵州卫视 8M1080[1920*1080],http://117.71.37.17/live.aishang.ctlcdn.com/00000110240318_1/playlist.m3u8?CONTENTID=00000110240318_1
辽宁卫视 2M1080[1920*1080],http://117.71.37.17/live.aishang.ctlcdn.com/00000110240255_1/playlist.m3u8?CONTENTID=00000110240255_1
黑龙江卫视 2M1080[1920*1080],http://117.71.37.17/live.aishang.ctlcdn.com/00000110240131_1/playlist.m3u8?CONTENTID=00000110240131_1
CHC动作电影 8M1080[1920*1080],http://117.71.37.17/live.aishang.ctlcdn.com/00000110240324_1/playlist.m3u8?CONTENTID=00000110240324_1
CHC高清电影 8M1080[1920*1080],http://117.71.37.17/live.aishang.ctlcdn.com/00000110240325_1/playlist.m3u8?CONTENTID=00000110240325_1
湖南金鹰纪实 8M1080[1920*1080],http://117.71.37.17/live.aishang.ctlcdn.com/00000110240303_1/playlist.m3u8?CONTENTID=00000110240303_1
体育赛事 8M1080[1920*1080],http://117.71.37.17/live.aishang.ctlcdn.com/00000110240590_1/playlist.m3u8?CONTENTID=00000110240590_1
测试频道 8M1080[1920*1080],http://117.71.37.17/live.aishang.ctlcdn.com/00000110240330_1/playlist.m3u8?CONTENTID=00000110240330_1
IPv4版,#genre#
CCTV1 3M1080[1920*1080],http://ivi.bupt.edu.cn/hls/cctv1hd.m3u8
CCTV2 3M1080[1920*1080],http://ivi.bupt.edu.cn/hls/cctv2hd.m3u8
CCTV3 3M1080[1920*1080],http://ivi.bupt.edu.cn/hls/cctv3hd.m3u8
CCTV4 3M1080[1920*1080],http://ivi.bupt.edu.cn/hls/cctv4hd.m3u8
CCTV5+ 3M1080[1920*1080],http://ivi.bupt.edu.cn/hls/cctv5phd.m3u8
CCTV6 3M1080[1920*1080],http://ivi.bupt.edu.cn/hls/cctv6hd.m3u8
CCTV7 3M1080[1920*1080],http://ivi.bupt.edu.cn/hls/cctv7hd.m3u8
CCTV8 3M1080[1920*1080],http://ivi.bupt.edu.cn/hls/cctv8hd.m3u8
CCTV9 3M1080[1920*1080],http://ivi.bupt.edu.cn/hls/cctv9hd.m3u8
CCTV10 3M1080[1920*1080],http://ivi.bupt.edu.cn/hls/cctv10hd.m3u8
CCTV12 3M1080[1920*1080],http://ivi.bupt.edu.cn/hls/cctv12hd.m3u8
CCTV13 3M1080[1920*1080],http://ivi.bupt.edu.cn/hls/cctv13hd.m3u8
CCTV13 3M1080[1920*1080],rtmp://ivi.bupt.edu.cn/livetv/cctv13hd
CCTV14 3M1080[1920*1080],http://ivi.bupt.edu.cn/hls/cctv14hd.m3u8
CCTV17 3M1080[1920*1080],http://ivi.bupt.edu.cn/hls/cctv17hd.m3u8
中国教育1 3M1080[1024*576],http://ivi.bupt.edu.cn/hls/cetv1.m3u8
中国教育1 3M1080[1920*1080],http://ivi.bupt.edu.cn/hls/cetv1hd.m3u8
CGTN 8M1080[1920*1080],http://ivi.bupt.edu.cn/hls/cgtnhd.m3u8
CGTN纪录 8M1080[1920*1080],http://ivi.bupt.edu.cn/hls/cgtndochd.m3u8
东南卫视 3M1080[1920*1080],http://ivi.bupt.edu.cn/hls/dnhd.m3u8
东方卫视 3M1080[1920*1080],http://ivi.bupt.edu.cn/hls/dfhd.m3u8
四川卫视 3M1080[1920*1080],http://ivi.bupt.edu.cn/hls/schd.m3u8
天津卫视 3M1080[1920*1080],http://ivi.bupt.edu.cn/hls/tjhd.m3u8
山东卫视 3M1080[1920*1080],http://ivi.bupt.edu.cn/hls/sdhd.m3u8
广东卫视 3M1080[1920*1080],http://ivi.bupt.edu.cn/hls/gdhd.m3u8
广西卫视 3M1080[1920*1080],http://ivi.bupt.edu.cn/hls/gxhd.m3u8
江苏卫视 3M1080[1920*1080],http://ivi.bupt.edu.cn/hls/jshd.m3u8
江西卫视 3M1080[1920*1080],http://ivi.bupt.edu.cn/hls/jxhd.m3u8
河北卫视 3M1080[1920*1080],http://ivi.bupt.edu.cn/hls/hebhd.m3u8
海南卫视 3M1080[1920*1080],http://ivi.bupt.edu.cn/hls/lyhd.m3u8
深圳卫视 3M1080[1920*1080],http://ivi.bupt.edu.cn/hls/szhd.m3u8
湖北卫视 3M1080[1920*1080],http://ivi.bupt.edu.cn/hls/hbhd.m3u8
湖南卫视 3M1080[1920*1080],http://ivi.bupt.edu.cn/hls/hunanhd.m3u8
重庆卫视 3M1080[1920*1080],http://ivi.bupt.edu.cn/hls/cqhd.m3u8
北京卫视 3M1080[1920*1080],http://ivi.bupt.edu.cn/hls/btv1hd.m3u8
安徽卫视 3M1080[1920*1080],http://ivi.bupt.edu.cn/hls/ahhd.m3u8
河南卫视 3M1080[1920*1080],http://ivi.bupt.edu.cn/hls/hnhd.m3u8
贵州卫视 3M1080[1920*1080],http://ivi.bupt.edu.cn/hls/gzhd.m3u8
辽宁卫视 3M1080[1920*1080],http://ivi.bupt.edu.cn/hls/lnhd.m3u8
黑龙江卫视 3M1080[1920*1080],http://ivi.bupt.edu.cn/hls/hljhd.m3u8
CHC高清电影 4M1080[1920*1080],http://ivi.bupt.edu.cn/hls/chchd.m3u8
上海纪实人文 3M1080[1920*1080],http://ivi.bupt.edu.cn/hls/docuchina.m3u8
北京冬奥纪实 3M1080[1920*1080],http://ivi.bupt.edu.cn/hls/btv11hd.m3u8
北京卡酷少儿 3M1080[1920*1080],rtmp://ivi.bupt.edu.cn/livetv/btv10hd
北京文艺 3M1080[1920*1080],http://ivi.bupt.edu.cn/hls/btv2hd.m3u8
北京新闻 3M1080[1920*1080],http://ivi.bupt.edu.cn/hls/btv9hd.m3u8
北京影视 3M1080[1920*1080],http://ivi.bupt.edu.cn/hls/btv4hd.m3u8
湖南金鹰纪实 3M1080[1920*1080],http://ivi.bupt.edu.cn/hls/gedocu.m3u8
内蒙古足球 3M1080[1920*1080],http://ivi.bupt.edu.cn/hls/zqhd.m3u8
江苏PLTV移动CDN修改版,#genre#
4K花园娱乐 24M2160[3840*2160],http://223.110.243.163/ott.js.chinamobile.com/PLTV/3/224/3221227749/index.m3u8
凤凰中文 10M1080[1920*1080],http://223.110.235.3/ott.js.chinamobile.com/PLTV/3/224/3221228057/index.m3u8
凤凰资讯 10M1080[1920*1080],http://223.110.235.13/ott.js.chinamobile.com/PLTV/3/224/3221228098/index.m3u8
凤凰香港 10M1080[1920*1080],http://223.110.236.2/ott.js.chinamobile.com/PLTV/3/224/3221228060/index.m3u8
CCTV1 8M1080HEVC[1920*1080],http://223.110.243.159/ott.js.chinamobile.com/PLTV/3/224/3221227725/index.m3u8
CCTV1 8M1080[1920*1080],http://223.110.245.154/ott.js.chinamobile.com/PLTV/3/224/3221227634/index.m3u8
CCTV2 5.5M1080HEVC[1920*1080],http://223.110.245.142/ott.js.chinamobile.com/PLTV/3/224/3221227708/index.m3u8
CCTV2 8M1080[1920*1080],http://223.110.245.164/ott.js.chinamobile.com/PLTV/3/224/3221227696/index.m3u8
CCTV3 5.5M1080HEVC[1920*1080],http://223.110.243.154/ott.js.chinamobile.com/PLTV/3/224/3221227650/index.m3u8
CCTV4 5.5M1080HEVC[1920*1080],http://223.110.245.142/ott.js.chinamobile.com/PLTV/3/224/3221227658/index.m3u8
CCTV5 4M1080[1920*1080],http://223.110.245.151/ott.js.chinamobile.com/PLTV/3/224/3221227640/index.m3u8
CCTV5 4M1080[1920*1080],http://223.110.245.145/ott.js.chinamobile.com/PLTV/3/224/3221227166/index.m3u8
CCTV5 5.5M1080HEVC[1920*1080],http://223.110.245.145/ott.js.chinamobile.com/PLTV/3/224/3221227661/index.m3u8
CCTV5+ 5M1080HEVC[1920*1080],http://223.110.245.142/ott.js.chinamobile.com/PLTV/3/224/3221227685/index.m3u8
CCTV5+ 5.5M1080HEVC[1920*1080],http://223.110.245.151/ott.js.chinamobile.com/PLTV/3/224/3221227714/index.m3u8
CCTV5+ 8M1080[1920*1080],http://223.110.243.165/ott.js.chinamobile.com/PLTV/3/224/3221227631/index.m3u8
CCTV6 5.5M1080HEVC[1920*1080],http://223.110.243.147/ott.js.chinamobile.com/PLTV/3/224/3221227664/index.m3u8
CCTV7 8M1080[1920*1080],http://223.110.243.147/ott.js.chinamobile.com/PLTV/3/224/3221227690/index.m3u8
CCTV8 4M1080[1920*1080],http://223.110.245.151/ott.js.chinamobile.com/PLTV/3/224/3221227204/index.m3u8
CCTV8 5.5M1080HEVC[1920*1080],http://223.110.243.144/ott.js.chinamobile.com/PLTV/3/224/3221227667/index.m3u8
CCTV8 8M1080[1920*1080],http://223.110.243.141/ott.js.chinamobile.com/PLTV/3/224/3221227629/index.m3u8
CCTV9 5M1080HEVC[1920*1080],http://223.110.243.160/ott.js.chinamobile.com/PLTV/3/224/3221227704/index.m3u8
CCTV9 5.5M1080HEVC[1920*1080],http://223.110.243.152/ott.js.chinamobile.com/PLTV/3/224/3221227659/index.m3u8
CCTV9 8M1080[1920*1080],http://223.110.243.151/ott.js.chinamobile.com/PLTV/3/224/3221227614/index.m3u8
CCTV10 3M1080[1920*1080],http://223.110.245.163/ott.js.chinamobile.com/PLTV/3/224/3221227317/index.m3u8
CCTV10 5.5M1080HEVC[1920*1080],http://223.110.243.148/ott.js.chinamobile.com/PLTV/3/224/3221227717/index.m3u8
CCTV10 8M1080[1920*1080],http://223.110.243.148/ott.js.chinamobile.com/PLTV/3/224/3221227620/index.m3u8
CCTV11 2.5M1080[1920*1080],http://223.110.243.157/ott.js.chinamobile.com/PLTV/3/224/3221227524/index.m3u8
CCTV11 5.5M1080HEVC[1920*1080],http://223.110.243.158/ott.js.chinamobile.com/PLTV/3/224/3221227720/index.m3u8
CCTV12 5.5M1080HEVC[1920*1080],http://223.110.243.148/ott.js.chinamobile.com/PLTV/3/224/3221227655/index.m3u8
CCTV12 8M1080[1920*1080],http://223.110.243.165/ott.js.chinamobile.com/PLTV/3/224/3221227637/index.m3u8
CCTV13 4M1080[768*576],http://223.110.243.154/ott.js.chinamobile.com/PLTV/3/224/3221227601/index.m3u8
CCTV14 5.5M1080HEVC[1920*1080],http://223.110.243.157/ott.js.chinamobile.com/PLTV/3/224/3221227656/index.m3u8
CCTV14 8M1080[1920*1080],http://223.110.243.141/ott.js.chinamobile.com/PLTV/3/224/3221227693/index.m3u8
CCTV15 3.5M1080[1920*1080],http://223.110.243.153/ott.js.chinamobile.com/PLTV/3/224/3221227538/index.m3u8
CCTV15 5.5M1080HEVC[1920*1080],http://223.110.243.154/ott.js.chinamobile.com/PLTV/3/224/3221227723/index.m3u8
CCTV17 4M1080[1920*1080],http://223.110.243.167/ott.js.chinamobile.com/PLTV/3/224/3221227589/index.m3u8
CCTV17 5.5M1080HEVC[1920*1080],http://223.110.245.151/ott.js.chinamobile.com/PLTV/3/224/3221227726/index.m3u8
东南卫视 4M1080[1920*1080],http://223.110.243.162/ott.js.chinamobile.com/PLTV/3/224/3221227553/index.m3u8
东南卫视 5.5M1080HEVC[1920*1080],http://223.110.245.151/ott.js.chinamobile.com/PLTV/3/224/3221227670/index.m3u8
东方卫视 4M1080[1920*1080],http://223.110.243.142/ott.js.chinamobile.com/PLTV/3/224/3221227597/index.m3u8
东方卫视 5.5M1080HEVC[1920*1080],http://223.110.243.152/ott.js.chinamobile.com/PLTV/3/224/3221227732/index.m3u8
东方卫视 5M1080HEVC[1920*1080],http://223.110.245.165/ott.js.chinamobile.com/PLTV/3/224/3221227688/index.m3u8
东方卫视 Max16M1080[1920*1080],http://223.110.245.146/ott.js.chinamobile.com/PLTV/3/224/3221227511/index.m3u8
北京卫视 5.5M1080HEVC[1920*1080],http://223.110.245.145/ott.js.chinamobile.com/PLTV/3/224/3221227652/index.m3u8
天津卫视 3M1080[1920*1080],http://223.110.245.154/ott.js.chinamobile.com/PLTV/3/224/3221227382/index.m3u8
天津卫视 4M1080[1920*1080],http://223.110.245.140/ott.js.chinamobile.com/PLTV/3/224/3221227212/index.m3u8
天津卫视 4M1080[1920*1080],http://223.110.243.162/ott.js.chinamobile.com/PLTV/3/224/3221227633/index.m3u8
天津卫视 5.5M1080HEVC[1920*1080],http://223.110.245.166/ott.js.chinamobile.com/PLTV/3/224/3221227741/index.m3u8
安徽卫视 5.5M1080HEVC[1920*1080],http://223.110.245.145/ott.js.chinamobile.com/PLTV/3/224/3221227653/index.m3u8
安徽卫视 8M1080[1920*1080],http://223.110.243.154/ott.js.chinamobile.com/PLTV/3/224/3221227643/index.m3u8
山东卫视 4M1080[1920*1080],http://223.110.243.156/ott.js.chinamobile.com/PLTV/3/224/3221227621/index.m3u8
山东卫视 5.5M1080HEVC[1920*1080],http://223.110.243.157/ott.js.chinamobile.com/PLTV/3/224/3221227671/index.m3u8
山东卫视 8M1080[1920*1080],http://223.110.245.154/ott.js.chinamobile.com/PLTV/3/224/3221227258/index.m3u8
广东卫视 4M1080[1920*1080],http://223.110.243.162/ott.js.chinamobile.com/PLTV/3/224/3221227591/index.m3u8
广东卫视 5.5M1080HEVC[1920*1080],http://223.110.245.157/ott.js.chinamobile.com/PLTV/3/224/3221227673/index.m3u8
广东卫视 8M1080[1920*1080],http://223.110.245.154/ott.js.chinamobile.com/PLTV/3/224/3221227445/index.m3u8
广东卫视 Max16M1080[1920*1080],http://223.110.245.160/ott.js.chinamobile.com/PLTV/3/224/3221227476/index.m3u8
江苏卫视 4M1080[1920*1080],http://223.110.245.152/ott.js.chinamobile.com/PLTV/3/224/3221227561/index.m3u8
江苏卫视 5M1080HEVC[1920*1080],http://223.110.245.150/ott.js.chinamobile.com/PLTV/3/224/3221227689/index.m3u8
江苏卫视 5.5M1080HEVC[1920*1080],http://223.110.243.165/ott.js.chinamobile.com/PLTV/3/224/3221227668/index.m3u8
江西卫视 5.5M1080HEVC[1920*1080],http://223.110.245.151/ott.js.chinamobile.com/PLTV/3/224/3221227738/index.m3u8
浙江卫视 3M1080[1920*1080],http://223.110.245.160/ott.js.chinamobile.com/PLTV/3/224/3221227393/index.m3u8
浙江卫视 5.5M1080HEVC[1920*1080],http://223.110.245.154/ott.js.chinamobile.com/PLTV/3/224/3221227744/index.m3u8
浙江卫视 Max16M1080[1920*1080],http://223.110.245.154/ott.js.chinamobile.com/PLTV/3/224/3221227491/index.m3u8
深圳卫视 4M1080[1920*1080],http://223.110.243.141/ott.js.chinamobile.com/PLTV/3/224/3221227624/index.m3u8
深圳卫视 5M1080HEVC[1920*1080],http://223.110.245.157/ott.js.chinamobile.com/PLTV/3/224/3221227695/index.m3u8
深圳卫视 5.5M1080HEVC[1920*1080],http://223.110.245.154/ott.js.chinamobile.com/PLTV/3/224/3221227677/index.m3u8
湖北卫视 3M1080[1920*1080],http://223.110.245.166/ott.js.chinamobile.com/PLTV/3/224/3221227377/index.m3u8
湖北卫视 4M1080[1920*1080],http://223.110.243.167/ott.js.chinamobile.com/PLTV/3/224/3221227565/index.m3u8
湖北卫视 5.5M1080HEVC[1920*1080],http://223.110.245.157/ott.js.chinamobile.com/PLTV/3/224/3221227665/index.m3u8
湖北卫视 5M1080HEVC[1920*1080],http://223.110.245.154/ott.js.chinamobile.com/PLTV/3/224/3221227703/index.m3u8
湖南卫视 5M1080HEVC[1920*1080],http://223.110.245.151/ott.js.chinamobile.com/PLTV/3/224/3221227698/index.m3u8
湖南卫视 5.5M1080HEVC[1920*1080],http://223.110.245.152/ott.js.chinamobile.com/PLTV/3/224/3221227735/index.m3u8
